Date,Open,High,Low,Close,Adj Close,Volume
2008-07-17,380.920013,383.869995,378.500000,383.160004,383.160004,0
2008-07-18,383.160004,383.679993,378.720001,380.890015,380.890015,0
2008-07-21,380.890015,384.290009,380.519989,383.709991,383.709991,0
2008-07-22,383.709991,391.579987,380.670013,391.579987,391.579987,0
2008-07-23,391.579987,394.730011,390.059998,391.260010,391.260010,0
2008-07-24,391.260010,392.440002,383.070007,383.980011,383.980011,0
2008-07-25,383.980011,390.260010,383.980011,388.170013,388.170013,0
2008-07-28,388.170013,388.170013,381.350006,381.489990,381.489990,0
2008-07-29,381.489990,390.269989,381.480011,389.130005,389.130005,0
2008-07-30,389.130005,393.600006,387.739990,392.670013,392.670013,0
2008-07-31,392.670013,394.489990,389.519989,391.140015,391.140015,0
2008-08-01,391.140015,392.029999,386.959991,390.899994,390.899994,0
2008-08-04,390.899994,390.899994,382.709991,383.600006,383.600006,0
2008-08-05,383.600006,390.390015,383.600006,390.279999,390.279999,0
2008-08-06,390.279999,395.649994,387.820007,394.709991,394.709991,0
2008-08-07,394.709991,394.890015,389.109985,390.089996,390.089996,0
2008-08-08,390.089996,399.299988,388.149994,399.170013,399.170013,0
2008-08-11,399.170013,408.899994,398.549988,406.589996,406.589996,0
2008-08-12,406.589996,406.589996,402.200012,403.540009,403.540009,0
2008-08-13,403.540009,407.320007,400.619995,406.269989,406.269989,0
2008-08-14,406.269989,410.190002,403.929993,409.619995,409.619995,0
2008-08-15,409.619995,413.619995,404.829987,407.970001,407.970001,0
2008-08-18,407.970001,408.890015,399.579987,401.799988,401.799988,0
2008-08-19,401.799988,401.799988,394.420013,396.100006,396.100006,0
2008-08-20,396.100006,400.950012,394.609985,397.839996,397.839996,0
2008-08-21,397.839996,397.839996,393.410004,395.049988,395.049988,0
2008-08-22,395.049988,401.000000,395.049988,400.279999,400.279999,0
2008-08-25,400.279999,400.279999,390.029999,391.679993,391.679993,0
2008-08-26,391.679993,394.540009,389.429993,392.769989,392.769989,0
2008-08-27,392.769989,399.329987,392.589996,398.109985,398.109985,0
2008-08-28,398.109985,405.019989,398.079987,405.019989,405.019989,0
2008-08-29,405.019989,405.019989,399.380005,400.600006,400.600006,0
2008-09-02,400.600006,407.269989,395.279999,398.119995,398.119995,0
2008-09-03,398.119995,401.709991,395.140015,397.230011,397.230011,0
2008-09-04,397.230011,397.230011,382.209991,383.640015,383.640015,0
2008-09-05,383.640015,384.260010,374.709991,382.779999,382.779999,0
2008-09-08,382.779999,392.850006,382.660004,387.369995,387.369995,0
2008-09-09,387.369995,389.519989,372.459991,372.459991,372.459991,0
2008-09-10,372.459991,380.529999,372.459991,378.260010,378.260010,0
2008-09-11,378.260010,379.100006,369.579987,378.950012,378.950012,0
2008-09-12,378.950012,381.320007,374.850006,379.420013,379.420013,0
2008-09-15,379.420013,379.420013,363.130005,363.829987,363.829987,0
2008-09-16,363.829987,373.320007,357.390015,373.320007,373.320007,0
2008-09-17,373.320007,373.320007,356.390015,356.450012,356.450012,0
2008-09-18,356.450012,377.160004,353.649994,377.160004,377.160004,0
2008-09-19,377.160004,396.820007,377.160004,393.320007,393.320007,0
2008-09-22,393.320007,393.320007,379.480011,379.609985,379.609985,0
2008-09-23,379.609985,380.910004,372.519989,372.829987,372.829987,0
2008-09-24,372.829987,375.630005,367.200012,367.200012,367.200012,0
2008-09-25,367.200012,374.579987,367.200012,371.059998,371.059998,0
2008-09-26,371.059998,371.059998,363.369995,369.649994,369.649994,0
2008-09-29,369.649994,369.649994,344.130005,345.399994,345.399994,0
2008-09-30,345.399994,355.940002,343.640015,355.170013,355.170013,0
2008-10-01,355.170013,355.179993,347.170013,349.279999,349.279999,0
2008-10-02,349.279999,349.279999,328.850006,329.910004,329.910004,0
2008-10-03,329.910004,339.470001,320.109985,320.140015,320.140015,0
2008-10-06,320.140015,320.149994,289.760010,305.510010,305.510010,0
2008-10-07,305.510010,309.299988,287.839996,287.989990,287.989990,0
2008-10-08,287.989990,292.929993,276.089996,282.459991,282.459991,0
2008-10-09,282.459991,290.309998,261.619995,261.619995,261.619995,0
2008-10-10,261.619995,273.359985,244.100006,270.250000,270.250000,0
2008-10-13,270.250000,297.640015,270.250000,297.640015,297.640015,0
2008-10-14,297.640015,305.250000,282.440002,288.230011,288.230011,0
2008-10-15,288.230011,288.230011,259.820007,259.850006,259.850006,0
2008-10-16,259.850006,277.600006,251.119995,277.519989,277.519989,0
2008-10-17,277.519989,287.029999,268.579987,273.850006,273.850006,0
2008-10-20,273.850006,286.010010,273.850006,286.000000,286.000000,0
2008-10-21,286.000000,286.000000,277.480011,277.529999,277.529999,0
2008-10-22,277.529999,277.700012,258.010010,262.179993,262.179993,0
2008-10-23,262.179993,264.950012,244.300003,255.259995,255.259995,0
2008-10-24,255.259995,255.259995,239.960007,245.009995,245.009995,0
2008-10-27,245.009995,245.690002,232.589996,232.589996,232.589996,0
2008-10-28,232.589996,248.729996,228.300003,248.729996,248.729996,0
2008-10-29,248.729996,262.309998,247.970001,254.610001,254.610001,0
2008-10-30,254.610001,266.399994,254.570007,266.390015,266.390015,0
2008-10-31,266.390015,279.290009,262.420013,277.920013,277.920013,0
2008-11-03,277.920013,281.980011,276.420013,278.480011,278.480011,0
2008-11-04,278.480011,286.220001,277.720001,283.420013,283.420013,0
2008-11-05,283.420013,283.420013,267.709991,268.230011,268.230011,0
2008-11-06,268.230011,268.230011,257.739990,257.739990,257.739990,0
2008-11-07,257.739990,265.049988,257.420013,263.049988,263.049988,0
2008-11-10,263.049988,268.579987,256.380005,257.920013,257.920013,0
2008-11-11,257.920013,259.140015,250.820007,251.610001,251.610001,0
2008-11-12,251.610001,251.610001,235.929993,235.929993,235.929993,0
2008-11-13,235.929993,254.960007,225.309998,254.839996,254.839996,0
2008-11-14,254.839996,254.839996,237.380005,237.470001,237.470001,0
2008-11-17,237.470001,240.979996,233.729996,234.610001,234.610001,0
2008-11-18,234.610001,237.800003,224.309998,231.440002,231.440002,0
2008-11-19,231.440002,232.270004,214.080002,214.139999,214.139999,0
2008-11-20,214.139999,215.460007,199.690002,200.149994,200.149994,0
2008-11-21,200.149994,210.619995,193.279999,210.619995,210.619995,0
2008-11-24,210.619995,226.830002,210.610001,225.559998,225.559998,0
2008-11-25,225.559998,228.199997,220.850006,228.199997,228.199997,0
2008-11-26,228.199997,242.100006,223.770004,242.100006,242.100006,0
2008-11-28,242.100006,244.039993,238.389999,244.039993,244.039993,0
2008-12-01,244.039993,244.039993,217.360001,218.000000,218.000000,0
2008-12-02,218.000000,228.919998,218.000000,228.919998,228.919998,0
2008-12-03,228.919998,235.660004,223.350006,234.059998,234.059998,0
2008-12-04,234.059998,237.949997,222.539993,226.080002,226.080002,0
2008-12-05,226.080002,236.559998,218.050003,236.559998,236.559998,0
2008-12-08,236.559998,249.759995,236.559998,248.240005,248.240005,0
2008-12-09,248.240005,254.289993,240.000000,241.559998,241.559998,0
2008-12-10,241.559998,250.020004,241.550003,247.089996,247.089996,0
2008-12-11,247.089996,247.899994,233.619995,235.860001,235.860001,0
2008-12-12,235.860001,243.419998,230.130005,243.419998,243.419998,0
2008-12-15,243.419998,245.149994,232.250000,235.250000,235.250000,0
2008-12-16,235.250000,249.539993,235.240005,249.539993,249.539993,0
2008-12-17,249.539993,255.000000,246.210007,252.240005,252.240005,0
2008-12-18,252.240005,255.899994,245.399994,248.809998,248.809998,0
2008-12-19,248.809998,257.420013,248.789993,251.669998,251.669998,0
2008-12-22,251.669998,252.119995,238.399994,245.460007,245.460007,0
2008-12-23,245.460007,248.399994,240.759995,242.009995,242.009995,0
2008-12-24,242.009995,243.389999,240.160004,242.809998,242.809998,0
2008-12-26,242.809998,246.169998,242.610001,246.169998,246.169998,0
2008-12-29,246.169998,246.169998,238.199997,240.899994,240.899994,0
2008-12-30,240.899994,248.820007,240.889999,248.820007,248.820007,0
2008-12-31,248.820007,259.190002,248.820007,257.070007,257.070007,0
2009-01-02,257.070007,263.309998,255.509995,262.140015,262.140015,0
2009-01-05,262.140015,264.850006,257.839996,263.279999,263.279999,0
2009-01-06,263.279999,270.390015,263.279999,267.869995,267.869995,0
2009-01-07,267.869995,267.869995,255.960007,258.589996,258.589996,0
2009-01-08,258.589996,260.920013,255.889999,260.920013,260.920013,0
2009-01-09,260.920013,261.119995,251.029999,251.050003,251.050003,0
2009-01-12,251.050003,251.050003,243.419998,244.649994,244.649994,0
2009-01-13,244.649994,248.460007,243.309998,246.559998,246.559998,0
2009-01-14,246.559998,246.559998,236.380005,236.770004,236.770004,0
2009-01-15,236.770004,242.970001,230.089996,242.500000,242.500000,0
2009-01-16,242.500000,245.210007,237.440002,244.529999,244.529999,0
2009-01-20,244.529999,244.529999,229.440002,229.440002,229.440002,0
2009-01-21,229.440002,241.600006,229.160004,241.160004,241.160004,0
2009-01-22,241.160004,241.160004,231.080002,235.020004,235.020004,0
2009-01-23,235.020004,238.500000,229.089996,235.229996,235.229996,0
2009-01-26,235.229996,242.529999,235.229996,238.470001,238.470001,0
2009-01-27,238.470001,242.759995,238.289993,241.500000,241.500000,0
2009-01-28,241.500000,251.229996,241.490005,250.029999,250.029999,0
2009-01-29,250.029999,250.029999,241.050003,241.199997,241.199997,0
2009-01-30,241.199997,244.470001,236.820007,237.419998,237.419998,0
2009-02-02,237.419998,240.619995,234.039993,239.720001,239.720001,0
2009-02-03,239.720001,244.339996,239.009995,243.270004,243.270004,0
2009-02-04,243.270004,247.850006,240.759995,241.820007,241.820007,0
2009-02-05,241.820007,247.589996,239.089996,245.679993,245.679993,0
2009-02-06,245.679993,253.600006,245.240005,252.750000,252.750000,0
2009-02-09,252.750000,253.160004,249.279999,251.520004,251.520004,0
2009-02-10,251.520004,253.309998,241.199997,241.389999,241.389999,0
2009-02-11,241.389999,244.440002,239.320007,242.220001,242.220001,0
2009-02-12,242.220001,244.960007,237.320007,244.539993,244.539993,0
2009-02-13,244.539993,248.179993,244.089996,245.000000,245.000000,0
2009-02-17,245.000000,245.000000,234.559998,234.960007,234.960007,0
2009-02-18,234.960007,236.330002,231.190002,231.860001,231.860001,0
2009-02-19,231.860001,235.300003,229.179993,229.320007,229.320007,0
2009-02-20,229.320007,229.320007,222.350006,226.039993,226.039993,0
2009-02-23,226.039993,227.960007,217.649994,217.649994,217.649994,0
2009-02-24,217.649994,226.940002,217.639999,226.339996,226.339996,0
2009-02-25,226.339996,226.339996,218.259995,220.509995,220.509995,0
2009-02-26,220.509995,222.759995,214.899994,214.940002,214.940002,0
2009-02-27,214.940002,217.020004,211.080002,212.699997,212.699997,0
2009-03-02,212.699997,212.699997,200.270004,200.270004,200.270004,0
2009-03-03,200.270004,202.899994,197.600006,198.410004,198.410004,0
2009-03-04,198.410004,206.619995,198.369995,204.130005,204.130005,0
2009-03-05,204.130005,204.130005,193.679993,193.750000,193.750000,0
2009-03-06,193.750000,197.690002,190.779999,194.720001,194.720001,0
2009-03-09,194.720001,197.360001,190.460007,190.729996,190.729996,0
2009-03-10,190.729996,203.009995,190.720001,203.009995,203.009995,0
2009-03-11,203.009995,208.259995,201.190002,202.350006,202.350006,0
2009-03-12,202.350006,215.080002,199.869995,214.619995,214.619995,0
2009-03-13,214.619995,217.520004,213.289993,216.130005,216.130005,0
2009-03-16,216.130005,218.979996,211.740005,212.330002,212.330002,0
2009-03-17,212.330002,220.949997,211.029999,220.949997,220.949997,0
2009-03-18,220.949997,228.589996,218.880005,227.000000,227.000000,0
2009-03-19,227.000000,229.199997,224.660004,225.839996,225.839996,0
2009-03-20,225.839996,227.740005,218.119995,218.619995,218.619995,0
2009-03-23,218.619995,235.410004,218.619995,235.410004,235.410004,0
2009-03-24,235.410004,235.410004,227.580002,227.910004,227.910004,0
2009-03-25,227.690002,235.589996,224.600006,232.770004,232.770004,0
2009-03-26,232.770004,243.270004,232.770004,243.270004,243.270004,0
2009-03-27,243.270004,243.270004,235.009995,235.009995,235.009995,0
2009-03-30,235.009995,235.009995,224.149994,228.889999,228.889999,0
2009-03-31,228.889999,236.880005,228.889999,231.509995,231.509995,0
2009-04-01,231.509995,234.169998,225.880005,234.070007,234.070007,0
2009-04-02,234.070007,247.899994,234.070007,244.550003,244.550003,0
2009-04-03,244.550003,247.279999,241.759995,247.279999,247.279999,0
2009-04-06,247.279999,247.279999,239.720001,242.990005,242.990005,0
2009-04-07,242.990005,242.990005,234.800003,234.800003,234.800003,0
2009-04-08,234.800003,240.860001,234.800003,240.850006,240.850006,0
2009-04-09,240.850006,253.440002,240.850006,253.440002,253.440002,0
2009-04-13,253.440002,253.440002,247.630005,252.529999,252.529999,0
2009-04-14,252.529999,252.529999,246.559998,247.259995,247.259995,0
2009-04-15,247.259995,249.399994,245.389999,249.399994,249.399994,0
2009-04-16,249.399994,257.359985,249.059998,256.420013,256.420013,0
2009-04-17,256.420013,260.779999,255.500000,259.640015,259.640015,0
2009-04-20,259.640015,259.640015,247.080002,247.570007,247.570007,0
2009-04-21,247.570007,254.690002,245.759995,254.690002,254.690002,0
2009-04-22,254.690002,261.359985,251.800003,256.350006,256.350006,0
2009-04-23,256.359985,257.529999,251.070007,254.000000,254.000000,0
2009-04-24,254.000000,261.559998,254.000000,259.940002,259.940002,0
2009-04-27,259.940002,260.619995,255.410004,256.510010,256.510010,0
2009-04-28,256.510010,260.760010,254.360001,257.850006,257.850006,0
2009-04-29,257.850006,269.880005,257.829987,267.869995,267.869995,0
2009-04-30,267.869995,273.660004,265.970001,266.239990,266.239990,0
2009-05-01,266.239990,269.450012,265.029999,266.619995,266.619995,0
2009-05-04,266.619995,276.100006,266.619995,276.100006,276.100006,0
2009-05-05,276.100006,276.100006,271.179993,274.529999,274.529999,0
2009-05-06,274.529999,277.959991,270.209991,274.329987,274.329987,0
2009-05-07,274.329987,277.109985,265.750000,267.809998,267.809998,0
2009-05-08,267.809998,275.549988,267.809998,275.549988,275.549988,0
2009-05-11,275.549988,275.549988,269.019989,271.869995,271.869995,0
2009-05-12,271.869995,274.290009,264.809998,268.730011,268.730011,0
2009-05-13,268.730011,268.730011,256.890015,256.890015,256.890015,0
2009-05-14,256.890015,263.890015,256.200012,261.109985,261.109985,0
2009-05-15,261.109985,263.140015,258.059998,259.440002,259.440002,0
2009-05-18,259.440002,268.329987,259.429993,268.299988,268.299988,0
2009-05-19,268.299988,271.309998,265.579987,269.089996,269.089996,0
2009-05-20,269.089996,275.609985,267.380005,267.850006,267.850006,0
2009-05-21,267.850006,267.850006,259.390015,262.869995,262.869995,0
2009-05-22,262.869995,265.089996,261.489990,261.519989,261.519989,0
2009-05-26,261.519989,273.220001,260.660004,273.200012,273.200012,0
2009-05-27,273.200012,275.799988,269.579987,269.579987,269.579987,0
2009-05-28,269.579987,272.579987,264.940002,270.940002,270.940002,0
2009-05-29,270.940002,276.359985,270.559998,276.359985,276.359985,0
2009-06-01,276.359985,287.410004,276.359985,287.059998,287.059998,0
2009-06-02,287.059998,291.250000,284.709991,290.279999,290.279999,0
2009-06-03,290.279999,290.279999,284.940002,288.429993,288.429993,0
2009-06-04,288.429993,293.089996,287.290009,293.089996,293.089996,0
2009-06-05,293.089996,295.429993,290.779999,292.720001,292.720001,0
2009-06-08,292.720001,292.899994,286.679993,289.540009,289.540009,0
2009-06-09,289.540009,294.299988,289.529999,292.540009,292.540009,0
2009-06-10,292.540009,295.200012,286.609985,290.950012,290.950012,0
2009-06-11,290.950012,296.589996,290.910004,293.160004,293.160004,0
2009-06-12,293.160004,293.190002,288.869995,293.190002,293.190002,0
2009-06-15,293.190002,293.190002,282.690002,285.109985,285.109985,0
2009-06-16,285.109985,287.769989,280.019989,280.429993,280.429993,0
2009-06-17,280.429993,285.429993,278.290009,283.070007,283.070007,0
2009-06-18,283.070007,285.130005,280.470001,284.279999,284.279999,0
2009-06-19,284.279999,289.320007,284.279999,286.510010,286.510010,0
2009-06-22,286.510010,286.510010,275.019989,275.019989,275.019989,0
2009-06-23,275.019989,276.640015,272.429993,273.320007,273.320007,0
2009-06-24,273.320007,279.290009,273.320007,276.630005,276.630005,0
2009-06-25,276.630005,284.720001,275.299988,284.720001,284.720001,0
2009-06-26,284.720001,287.910004,282.750000,287.130005,287.130005,0
2009-06-29,287.130005,287.920013,282.450012,286.279999,286.279999,0
2009-06-30,286.279999,288.440002,284.739990,285.179993,285.179993,0
2009-07-01,285.179993,290.970001,285.179993,289.170013,289.170013,0
2009-07-02,289.170013,289.170013,278.609985,278.609985,278.609985,0
2009-07-06,278.609985,278.609985,272.750000,276.170013,276.170013,0
2009-07-07,276.170013,276.350006,270.869995,270.880005,270.880005,0
2009-07-08,270.880005,271.970001,264.880005,268.279999,268.279999,0
2009-07-09,268.279999,270.279999,267.369995,268.100006,268.100006,0
2009-07-10,268.100006,269.890015,265.690002,269.130005,269.130005,0
2009-07-13,269.130005,274.890015,265.250000,274.890015,274.890015,0
2009-07-14,274.890015,276.760010,273.700012,276.720001,276.720001,0
2009-07-15,276.720001,286.450012,276.720001,286.450012,286.450012,0
2009-07-16,286.450012,290.440002,284.660004,289.970001,289.970001,0
2009-07-17,289.970001,290.109985,288.000000,289.089996,289.089996,0
2009-07-20,289.079987,293.279999,289.079987,293.260010,293.260010,0
2009-07-21,293.260010,294.589996,289.320007,292.989990,292.989990,0
2009-07-22,292.989990,296.470001,291.839996,295.010010,295.010010,0
2009-07-23,295.010010,304.700012,294.820007,303.730011,303.730011,0
2009-07-24,303.730011,304.899994,299.980011,304.899994,304.899994,0
2009-07-27,304.899994,305.529999,302.019989,305.130005,305.130005,0
2009-07-28,304.769989,305.760010,301.570007,305.760010,305.760010,0
2009-07-29,305.760010,305.760010,302.429993,304.510010,304.510010,0
2009-07-30,304.510010,312.579987,304.500000,308.450012,308.450012,0
2009-07-31,308.450012,310.179993,307.130005,307.179993,307.179993,0
2009-08-03,307.179993,310.890015,306.260010,310.890015,310.890015,0
2009-08-04,310.890015,313.609985,308.549988,312.660004,312.660004,0
2009-08-05,312.660004,312.799988,306.660004,309.109985,309.109985,0
2009-08-06,309.109985,310.690002,303.299988,303.790009,303.790009,0
2009-08-07,303.790009,311.970001,303.790009,309.850006,309.850006,0
2009-08-10,309.850006,310.480011,307.420013,309.220001,309.220001,0
2009-08-11,309.220001,309.220001,304.089996,304.779999,304.779999,0
2009-08-12,304.779999,312.799988,304.779999,310.010010,310.010010,0
2009-08-13,310.010010,312.410004,308.070007,311.829987,311.829987,0
2009-08-14,311.820007,311.820007,303.179993,305.739990,305.739990,0
2009-08-17,305.739990,305.739990,297.079987,298.029999,298.029999,0
2009-08-18,298.019989,302.630005,298.019989,301.959991,301.959991,0
2009-08-19,301.959991,305.429993,298.720001,305.429993,305.429993,0
2009-08-20,305.429993,308.589996,304.760010,308.589996,308.589996,0
2009-08-21,308.589996,314.880005,308.589996,314.649994,314.649994,0
2009-08-24,314.649994,316.730011,313.130005,314.260010,314.260010,0
2009-08-25,314.260010,318.230011,314.260010,315.670013,315.670013,0
2009-08-26,315.670013,317.679993,314.209991,315.970001,315.970001,0
2009-08-27,315.950012,316.029999,309.989990,315.609985,315.609985,0
2009-08-28,315.609985,318.760010,312.000000,313.429993,313.429993,0
2009-08-31,313.429993,313.429993,308.160004,310.040009,310.040009,0
2009-09-01,310.040009,314.429993,302.950012,303.670013,303.670013,0
2009-09-02,303.660004,304.609985,302.410004,303.380005,303.380005,0
2009-09-03,303.380005,306.959991,301.500000,306.959991,306.959991,0
2009-09-04,306.959991,311.589996,305.549988,311.589996,311.589996,0
2009-09-08,311.589996,314.690002,311.329987,314.690002,314.690002,0
2009-09-09,314.690002,321.290009,314.350006,320.160004,320.160004,0
2009-09-10,320.160004,324.670013,318.739990,324.670013,324.670013,0
2009-09-11,324.640015,325.869995,322.220001,323.540009,323.540009,0
2009-09-14,323.540009,327.070007,320.820007,327.070007,327.070007,0
2009-09-15,327.070007,329.019989,325.470001,328.730011,328.730011,0
2009-09-16,328.730011,334.119995,328.709991,334.119995,334.119995,0
2009-09-17,335.859985,336.040009,332.549988,333.959991,333.959991,0
2009-09-18,333.959991,336.070007,332.459991,335.549988,335.549988,0
2009-09-21,335.549988,336.720001,332.200012,335.890015,335.890015,0
2009-09-22,335.890015,338.239990,335.880005,336.890015,336.890015,0
2009-09-23,336.890015,339.549988,333.799988,333.799988,333.799988,0
2009-09-24,333.799988,335.239990,326.519989,328.140015,328.140015,0
2009-09-25,328.140015,328.209991,324.880005,326.410004,326.410004,0
2009-09-28,326.399994,334.910004,326.399994,333.579987,333.579987,0
2009-09-29,333.579987,335.600006,332.130005,332.420013,332.420013,0
2009-09-30,332.420013,333.380005,325.799988,330.179993,330.179993,0
2009-10-01,330.179993,330.179993,319.059998,319.070007,319.070007,0
2009-10-02,319.070007,319.279999,315.839996,317.190002,317.190002,0
2009-10-05,317.190002,323.470001,317.190002,322.739990,322.739990,0
2009-10-06,322.739990,328.910004,322.739990,328.630005,328.630005,0
2009-10-07,328.619995,329.059998,327.260010,328.649994,328.649994,0
2009-10-08,328.649994,333.730011,328.649994,330.940002,330.940002,0
2009-10-09,330.940002,335.230011,330.700012,335.230011,335.230011,0
2009-10-12,335.230011,337.630005,333.519989,334.510010,334.510010,0
2009-10-13,334.510010,334.989990,331.290009,333.619995,333.619995,0
2009-10-14,333.609985,339.869995,333.609985,339.859985,339.859985,0
2009-10-15,339.859985,340.089996,337.440002,339.709991,339.709991,0
2009-10-16,339.709991,339.709991,334.320007,336.839996,336.839996,0
2009-10-19,336.839996,340.859985,335.779999,339.709991,339.709991,0
2009-10-20,339.709991,340.299988,333.480011,334.910004,334.910004,0
2009-10-21,334.899994,339.829987,330.290009,330.809998,330.809998,0
2009-10-22,330.809998,335.429993,326.950012,334.390015,334.390015,0
2009-10-23,334.390015,335.700012,328.029999,328.519989,328.519989,0
2009-10-26,328.519989,333.739990,324.260010,324.890015,324.890015,0
2009-10-27,324.880005,326.329987,320.420013,320.549988,320.549988,0
2009-10-28,320.549988,320.549988,308.410004,308.549988,308.549988,0
2009-10-29,308.529999,316.440002,308.529999,315.609985,315.609985,0
2009-10-30,315.609985,315.609985,305.890015,307.119995,307.119995,0
2009-11-02,307.119995,311.470001,303.450012,307.720001,307.720001,0
2009-11-03,307.720001,312.549988,305.440002,312.549988,312.549988,0
2009-11-04,312.549988,315.239990,308.859985,309.010010,309.010010,0
2009-11-05,309.010010,318.980011,309.010010,318.980011,318.980011,0
2009-11-06,318.970001,320.959991,315.869995,319.290009,319.290009,0
2009-11-09,319.290009,324.709991,319.290009,324.709991,324.709991,0
2009-11-10,324.700012,325.739990,320.779999,322.230011,322.230011,0
2009-11-11,322.230011,327.250000,322.230011,324.959991,324.959991,0
2009-11-12,324.959991,326.799988,318.640015,318.950012,318.950012,0
2009-11-13,318.950012,322.829987,316.750000,321.980011,321.980011,0
2009-11-16,321.980011,332.019989,321.980011,330.940002,330.940002,0
2009-11-17,330.940002,330.940002,327.700012,330.440002,330.440002,0
2009-11-18,330.440002,330.440002,326.269989,328.230011,328.230011,0
2009-11-19,328.230011,328.230011,318.269989,320.549988,320.549988,0
2009-11-20,320.450012,320.720001,317.480011,319.609985,319.609985,0
2009-11-23,319.600006,328.250000,319.600006,324.950012,324.950012,0
2009-11-24,324.950012,324.950012,320.529999,323.970001,323.970001,0
2009-11-25,323.959991,325.269989,323.579987,323.929993,323.929993,0
2009-11-27,323.929993,324.079987,316.089996,316.510010,316.510010,0
2009-11-30,313.760010,316.760010,311.109985,316.359985,316.359985,0
2009-12-01,316.380005,322.890015,316.380005,322.010010,322.010010,0
2009-12-02,322.000000,328.200012,322.000000,326.089996,326.089996,0
2009-12-03,326.089996,328.980011,322.510010,322.730011,322.730011,0
2009-12-04,322.730011,332.119995,322.730011,329.739990,329.739990,0
2009-12-07,329.739990,331.859985,328.500000,330.230011,330.230011,0
2009-12-08,330.230011,330.230011,324.839996,327.029999,327.029999,0
2009-12-09,327.029999,327.619995,324.290009,327.459991,327.459991,0
2009-12-10,327.459991,329.730011,325.119995,326.290009,326.290009,0
2009-12-11,326.290009,328.510010,325.019989,328.119995,328.119995,0
2009-12-14,328.119995,333.109985,327.410004,333.109985,333.109985,0
2009-12-15,333.109985,335.250000,331.540009,332.119995,332.119995,0
2009-12-16,332.119995,335.839996,332.100006,334.380005,334.380005,0
2009-12-17,334.380005,334.380005,328.670013,330.230011,330.230011,0
2009-12-18,330.230011,333.290009,328.989990,333.290009,333.290009,0
2009-12-21,333.290009,338.450012,333.290009,338.269989,338.269989,0
2009-12-22,338.269989,341.720001,338.269989,341.390015,341.390015,0
2009-12-23,341.390015,346.290009,341.390015,345.769989,345.769989,0
2009-12-24,345.769989,347.279999,345.769989,347.230011,347.230011,0
2009-12-28,347.230011,348.100006,345.619995,347.019989,347.019989,0
2009-12-29,347.019989,347.440002,346.320007,346.899994,346.899994,0
2009-12-30,346.899994,347.519989,344.089996,347.059998,347.059998,0
2009-12-31,347.059998,347.980011,343.059998,343.250000,343.250000,0
2010-01-04,343.250000,351.160004,343.250000,351.160004,351.160004,0
2010-01-05,351.160004,352.589996,349.380005,350.920013,350.920013,0
2010-01-06,350.920013,352.670013,349.899994,350.809998,350.809998,0
2010-01-07,350.809998,351.899994,347.549988,351.589996,351.589996,0
2010-01-08,351.589996,352.859985,350.109985,352.769989,352.769989,0
2010-01-11,352.769989,354.829987,350.980011,352.920013,352.920013,0
2010-01-12,352.920013,352.920013,347.290009,348.329987,348.329987,0
2010-01-13,348.329987,353.269989,346.850006,352.570007,352.570007,0
2010-01-14,352.570007,354.549988,351.920013,353.890015,353.890015,0
2010-01-15,353.890015,355.019989,346.940002,348.809998,348.809998,0
2010-01-19,348.809998,354.519989,348.809998,354.519989,354.519989,0
2010-01-20,354.519989,354.519989,345.839996,349.290009,349.290009,0
2010-01-21,349.290009,351.450012,342.500000,343.119995,343.119995,0
2010-01-22,343.119995,344.279999,336.220001,337.040009,337.040009,0
2010-01-25,337.040009,339.649994,335.119995,337.079987,337.079987,0
2010-01-26,337.079987,337.839996,333.709991,334.239990,334.239990,0
2010-01-27,334.239990,337.709991,332.309998,337.450012,337.450012,0
2010-01-28,337.450012,337.940002,329.019989,331.290009,331.290009,0
2010-01-29,331.290009,335.269989,327.029999,327.790009,327.790009,0
2010-02-01,327.790009,331.940002,327.790009,331.880005,331.880005,0
2010-02-02,331.880005,335.390015,331.029999,334.609985,334.609985,0
2010-02-03,334.609985,335.959991,331.350006,333.529999,333.529999,0
2010-02-04,333.529999,333.529999,322.140015,322.140015,322.140015,0
2010-02-05,322.140015,323.570007,317.010010,323.559998,323.559998,0
2010-02-08,323.559998,324.980011,320.640015,320.690002,320.690002,0
2010-02-09,320.690002,326.470001,320.690002,325.299988,325.299988,0
2010-02-10,325.299988,326.160004,321.350006,325.799988,325.799988,0
2010-02-11,325.799988,331.519989,323.149994,331.399994,331.399994,0
2010-02-12,331.399994,334.600006,327.500000,334.600006,334.600006,0
2010-02-16,334.600006,339.200012,334.600006,339.200012,339.200012,0
2010-02-17,339.200012,341.549988,339.019989,341.410004,341.410004,0
2010-02-18,341.410004,343.149994,339.890015,343.140015,343.140015,0
2010-02-19,343.140015,344.309998,341.459991,343.750000,343.750000,0
2010-02-22,343.750000,344.720001,342.779999,343.269989,343.269989,0
2010-02-23,343.269989,343.299988,338.279999,340.079987,340.079987,0
2010-02-24,340.079987,343.679993,340.070007,342.589996,342.589996,0
2010-02-25,342.589996,342.589996,337.359985,342.239990,342.239990,0
2010-02-26,342.239990,342.890015,339.739990,341.920013,341.920013,0
2010-03-01,341.920013,350.070007,341.920013,350.070007,350.070007,0
2010-03-02,350.070007,354.359985,350.040009,353.200012,353.200012,0
2010-03-03,353.200012,356.500000,352.760010,353.709991,353.709991,0
2010-03-04,353.709991,355.359985,352.880005,355.290009,355.290009,0
